UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
12,829619,4,0.10180702773105033,0.20992296289526635,0.3286478841543561,2017,Acre,Estado,srag,incidência
12,829619,5,0.0,0.11320564603384885,0.25006167456638506,2017,Acre,Estado,srag,incidência
12,829619,6,0.0,0.1128628876401312,0.2484736609693852,2017,Acre,Estado,srag,incidência
12,829619,7,0.03571430087905547,0.1687936194813724,0.3189723495957495,2017,Acre,Estado,srag,incidência
12,829619,8,0.0,0.10053236395299824,0.21306567226616235,2017,Acre,Estado,srag,incidência
12,829619,9,0.0,0.24804976079175775,0.5763106030081282,2017,Acre,Estado,srag,incidência
12,829619,10,0.1277380604878926,0.2791786395004161,0.4509557219752116,2017,Acre,Estado,srag,incidência
12,829619,11,0.17704062482285332,0.3494649374718033,0.5471476337019805,2017,Acre,Estado,srag,incidência
12,829619,12,0.030110867962448218,0.13663974066835327,0.25418529232886233,2017,Acre,Estado,srag,incidência
12,829619,13,0.11487048844750405,0.2613354713157947,0.4270421431774689,2017,Acre,Estado,srag,incidência
12,829619,14,0.054057812482156915,0.2569213728840192,0.4988279759459502,2017,Acre,Estado,srag,incidência
12,829619,15,0.18574663236935215,0.3751101838224953,0.5947150647806563,2017,Acre,Estado,srag,incidência
12,829619,16,0.0,0.2437998183773293,0.5609699792201726,2017,Acre,Estado,srag,incidência
12,829619,17,0.006725975342769752,0.2622246638483388,0.5825667967736661,2017,Acre,Estado,srag,incidência
12,829619,18,0.062197390623799136,0.3316035700899833,0.6693395065064662,2017,Acre,Estado,srag,incidência
12,829619,19,0.0,0.2946551852966124,0.7862536542032763,2017,Acre,Estado,srag,incidência
12,829619,20,0.04694950873043946,0.3052853322059286,0.6273657748194377,2017,Acre,Estado,srag,incidência
12,829619,21,0.1369732721672592,0.34800251397359205,0.5982000827648397,2017,Acre,Estado,srag,incidência
12,829619,22,0.0,0.25486341211263475,0.5867874800990798,2017,Acre,Estado,srag,incidência
12,829619,23,0.0,0.2444421119582569,0.5625005575492341,2017,Acre,Estado,srag,incidência
12,829619,24,0.09088481032431628,0.4017279033111585,0.8011444437813333,2017,Acre,Estado,srag,incidência
12,829619,25,0.06720728194826364,0.40312348188937697,0.8447733057398787,2017,Acre,Estado,srag,incidência
12,829619,26,0.020297684364860347,0.25575300860962197,0.5455446413305878,2017,Acre,Estado,srag,incidência
12,829619,27,0.0,0.2522910911618437,0.630373032240158,2017,Acre,Estado,srag,incidência
12,829619,28,0.06953946383221221,0.3596208471212989,0.7283783445477792,2017,Acre,Estado,srag,incidência
12,829619,29,0.0,0.2567973383590676,0.5833486357394488,2017,Acre,Estado,srag,incidência
12,829619,30,0.007810413633879909,0.2616588540987161,0.5794469302873793,2017,Acre,Estado,srag,incidência
12,829619,31,0.038010524560789787,0.2106507195161491,0.41200414637909005,2017,Acre,Estado,srag,incidência
12,829619,32,0.030837771452827182,0.2467832172318707,0.5079660775140593,2017,Acre,Estado,srag,incidência
12,829619,33,0.13172148433462486,0.3600857756724576,0.6345305296330279,2017,Acre,Estado,srag,incidência
12,829619,34,0.13289148193444644,0.442320430055442,0.8362643343413263,2017,Acre,Estado,srag,incidência
12,829619,35,0.16179983547204968,0.2932749326055374,0.5315838909467894,2017,Acre,Estado,srag,incidência
12,829619,36,0.07442137451031683,0.20672237263122084,0.3553145154734081,2017,Acre,Estado,srag,incidência
12,829619,37,0.0,0.2287829628154672,0.5981162770783879,2017,Acre,Estado,srag,incidência
12,829619,38,0.012542131740158393,0.2905178505669803,0.6448069373368142,2017,Acre,Estado,srag,incidência
12,829619,39,0.04357299001058523,0.25598884255726784,0.5116412438121307,2017,Acre,Estado,srag,incidência
12,829619,40,0.03694379619044885,0.1982711363446925,0.3846977256355431,2017,Acre,Estado,srag,incidência
12,829619,41,0.0,0.16399590273986075,0.3892810855612059,2017,Acre,Estado,srag,incidência
12,829619,42,0.004749987597595817,0.19272525330147827,0.41586817359865136,2017,Acre,Estado,srag,incidência
12,829619,43,0.009978800733317916,0.2748882216382227,0.6092812804503969,2017,Acre,Estado,srag,incidência
12,829619,44,0.0,0.1569512420888488,0.3400889637085496,2017,Acre,Estado,srag,incidência
12,829619,45,0.03461603485997045,0.18113788863142946,0.3484101009023393,2017,Acre,Estado,srag,incidência
12,829619,46,0.03586172854865444,0.18232805876547895,0.3495040892211965,2017,Acre,Estado,srag,incidência
12,829619,47,0.10318119517109857,0.2703434938373621,0.4628354792474749,2017,Acre,Estado,srag,incidência
12,829619,48,0.012104719778289752,0.17432299981932964,0.3625413269555336,2017,Acre,Estado,srag,incidência
12,829619,49,0.059046867858394414,0.1713641274263753,0.2955931986239695,2017,Acre,Estado,srag,incidência
12,829619,50,0.1137870242067649,0.3911262577870545,0.7375245204377197,2017,Acre,Estado,srag,incidência
12,829619,51,0.022093811425989433,0.2469802078132355,0.5213472787869782,2017,Acre,Estado,srag,incidência
12,829619,52,0.004947324171503009,0.14697012426047107,0.30906410147480723,2017,Acre,Estado,srag,incidência
13,4063614,1,0.0,0.0045717086963184,0.01359280815255004,2017,Amazonas,Estado,srag,incidência
13,4063614,2,0.0,0.013414817111118138,0.04023162019794802,2017,Amazonas,Estado,srag,incidência
13,4063614,3,0.0,0.00904169774384389,0.02700092554333611,2017,Amazonas,Estado,srag,incidência
13,4063614,4,0.0,0.00904169774384389,0.02700092554333611,2017,Amazonas,Estado,srag,incidência
13,4063614,5,0.0,0.030610619371585827,0.07306030359970284,2017,Amazonas,Estado,srag,incidência
13,4063614,6,0.0,0.013414817111118138,0.04023162019794802,2017,Amazonas,Estado,srag,incidência
13,4063614,7,0.0,0.021888137983164132,0.06618753491903773,2017,Amazonas,Estado,srag,incidência
13,4063614,8,0.0,0.017592330946976542,0.044132588177936416,2017,Amazonas,Estado,srag,incidência
13,4063614,9,0.0,0.03927530254624556,0.0906024309307194,2017,Amazonas,Estado,srag,incidência
13,4063614,10,0.0,0.03046859826195525,0.07292585442081134,2017,Amazonas,Estado,srag,incidência
13,4063614,11,0.0,0.04335219159663395,0.1061142286396437,2017,Amazonas,Estado,srag,incidência
13,4063614,12,0.0,0.04307260590746753,0.09177031780538257,2017,Amazonas,Estado,srag,incidência
13,4063614,13,0.01283136707413668,0.06059003842917132,0.1106007043054531,2017,Amazonas,Estado,srag,incidência
13,4063614,14,0.0,0.058950856567721026,0.13724153832654418,2017,Amazonas,Estado,srag,incidência
13,4063614,15,0.016521733713230624,0.05994062658695976,0.10521407917727664,2017,Amazonas,Estado,srag,incidência
13,4063614,16,0.005620426523491817,0.058720476343473216,0.11462438258533768,2017,Amazonas,Estado,srag,incidência
13,4063614,17,0.003869032190026989,0.04587313203242305,0.08963477628250005,2017,Amazonas,Estado,srag,incidência
