"DT_NOTIFIC_epiyearweek","UF","epiyear","epiweek","SRAG","Tipo","Situation","mean","50%","2.5%","97.5%","L0","L1","L2","L3","Run date"
"2009W29","24",2009,29,0.278960864580308,"Estado","stable",0.278960864580308,0.278960864580308,0.278960864580308,0.278960864580308,0,1,0,0,2016-11-13
"2009W29","25",2009,29,0.105663623026005,"Estado","stable",0.105663623026005,0.105663623026005,0.105663623026005,0.105663623026005,1,0,0,0,2016-11-13
"2009W29","26",2009,29,0.145961011792752,"Estado","stable",0.145961011792752,0.145961011792752,0.145961011792752,0.145961011792752,1,0,0,0,2016-11-13
"2009W29","27",2009,29,0.155967747117638,"Estado","stable",0.155967747117638,0.155967747117638,0.155967747117638,0.155967747117638,0,1,0,0,2016-11-13
"2009W29","28",2009,29,0.0477667378231838,"Estado","stable",0.0477667378231838,0.0477667378231838,0.0477667378231838,0.0477667378231838,1,0,0,0,2016-11-13
"2009W29","29",2009,29,0.0886415411081966,"Estado","stable",0.0886415411081966,0.0886415411081966,0.0886415411081966,0.0886415411081966,0,1,0,0,2016-11-13
"2009W29","31",2009,29,0.470763578524367,"Estado","stable",0.470763578524367,0.470763578524367,0.470763578524367,0.470763578524367,0,1,0,0,2016-11-13
"2009W29","32",2009,29,0.32894060566189,"Estado","stable",0.32894060566189,0.32894060566189,0.32894060566189,0.32894060566189,0,0,1,0,2016-11-13
"2009W29","33",2009,29,2.51736291581262,"Estado","stable",2.51736291581262,2.51736291581262,2.51736291581262,2.51736291581262,0,0,0,1,2016-11-13
"2009W29","35",2009,29,1.97976428969147,"Estado","stable",1.97976428969147,1.97976428969147,1.97976428969147,1.97976428969147,0,0,0,1,2016-11-13
"2009W29","41",2009,29,4.75739853037754,"Estado","stable",4.75739853037754,4.75739853037754,4.75739853037754,4.75739853037754,0,0,0,1,2016-11-13
"2009W29","42",2009,29,2.62099193997033,"Estado","stable",2.62099193997033,2.62099193997033,2.62099193997033,2.62099193997033,0,0,0,1,2016-11-13
"2009W29","43",2009,29,3.94890283884163,"Estado","stable",3.94890283884163,3.94890283884163,3.94890283884163,3.94890283884163,0,0,0,1,2016-11-13
"2009W29","50",2009,29,0.734082940768887,"Estado","stable",0.734082940768887,0.734082940768887,0.734082940768887,0.734082940768887,0,1,0,0,2016-11-13
"2009W29","51",2009,29,0.166482980444909,"Estado","stable",0.166482980444909,0.166482980444909,0.166482980444909,0.166482980444909,0,1,0,0,2016-11-13
"2009W29","52",2009,29,0.132070584463514,"Estado","stable",0.132070584463514,0.132070584463514,0.132070584463514,0.132070584463514,1,0,0,0,2016-11-13
"2009W29","53",2009,29,0.157391456949108,"Estado","stable",0.157391456949108,0.157391456949108,0.157391456949108,0.157391456949108,1,0,0,0,2016-11-13
"2009W29","BR",2009,29,1.32218018118663,"País","stable",1.32218018118663,1.32218018118663,1.32218018118663,1.32218018118663,0,0,0,1,2016-11-13
"2009W29","RegC",2009,29,0.171236770316815,"Regional","stable",0.171236770316815,0.171236770316815,0.171236770316815,0.171236770316815,0,1,0,0,2016-11-13
"2009W29","RegL",2009,29,0.726633176430051,"Regional","stable",0.726633176430051,0.726633176430051,0.726633176430051,0.726633176430051,0,0,0,1,2016-11-13
"2009W29","RegN",2009,29,0.144457178077179,"Regional","stable",0.144457178077179,0.144457178077179,0.144457178077179,0.144457178077179,0,1,0,0,2016-11-13
"2009W29","RegS",2009,29,2.2580247055711,"Regional","stable",2.2580247055711,2.2580247055711,2.2580247055711,2.2580247055711,0,0,0,1,2016-11-13
"2009W30","11",2009,30,0.182859149083236,"Estado","stable",0.182859149083236,0.182859149083236,0.182859149083236,0.182859149083236,1,0,0,0,2016-11-13
"2009W30","12",2009,30,0.41659029177984,"Estado","stable",0.41659029177984,0.41659029177984,0.41659029177984,0.41659029177984,1,0,0,0,2016-11-13
"2009W30","13",2009,30,0.226343176998101,"Estado","stable",0.226343176998101,0.226343176998101,0.226343176998101,0.226343176998101,0,1,0,0,2016-11-13
"2009W30","14",2009,30,1.10872365949766,"Estado","stable",1.10872365949766,1.10872365949766,1.10872365949766,1.10872365949766,0,1,0,0,2016-11-13
"2009W30","15",2009,30,0.226014058606243,"Estado","stable",0.226014058606243,0.226014058606243,0.226014058606243,0.226014058606243,0,1,0,0,2016-11-13
"2009W30","16",2009,30,0.149396438388909,"Estado","stable",0.149396438388909,0.149396438388909,0.149396438388909,0.149396438388909,1,0,0,0,2016-11-13
"2009W30","17",2009,30,0,"Estado","stable",0,0,0,0,1,0,0,0,2016-11-13
"2009W30","21",2009,30,0.168375241675872,"Estado","stable",0.168375241675872,0.168375241675872,0.168375241675872,0.168375241675872,0,0,1,0,2016-11-13
"2009W30","22",2009,30,0.0959718073218811,"Estado","stable",0.0959718073218811,0.0959718073218811,0.0959718073218811,0.0959718073218811,1,0,0,0,2016-11-13
"2009W30","23",2009,30,0.223709563760464,"Estado","stable",0.223709563760464,0.223709563760464,0.223709563760464,0.223709563760464,0,0,0,1,2016-11-13
"2009W30","24",2009,30,0.309956516200342,"Estado","stable",0.309956516200342,0.309956516200342,0.309956516200342,0.309956516200342,0,0,1,0,2016-11-13
"2009W30","25",2009,30,0.132079528782507,"Estado","stable",0.132079528782507,0.132079528782507,0.132079528782507,0.132079528782507,0,1,0,0,2016-11-13
"2009W30","26",2009,30,0.359288644412927,"Estado","stable",0.359288644412927,0.359288644412927,0.359288644412927,0.359288644412927,0,1,0,0,2016-11-13
"2009W30","27",2009,30,0.0623870988470552,"Estado","stable",0.0623870988470552,0.0623870988470552,0.0623870988470552,0.0623870988470552,1,0,0,0,2016-11-13
"2009W30","28",2009,30,0.0955334756463676,"Estado","stable",0.0955334756463676,0.0955334756463676,0.0955334756463676,0.0955334756463676,1,0,0,0,2016-11-13
"2009W30","29",2009,30,0.23183172289836,"Estado","stable",0.23183172289836,0.23183172289836,0.23183172289836,0.23183172289836,0,0,0,1,2016-11-13
"2009W30","31",2009,30,0.881429678939239,"Estado","stable",0.881429678939239,0.881429678939239,0.881429678939239,0.881429678939239,0,0,1,0,2016-11-13
"2009W30","32",2009,30,0.740116362739253,"Estado","stable",0.740116362739253,0.740116362739253,0.740116362739253,0.740116362739253,0,0,0,1,2016-11-13
"2009W30","33",2009,30,4.92200808912617,"Estado","stable",4.92200808912617,4.92200808912617,4.92200808912617,4.92200808912617,0,0,0,1,2016-11-13
"2009W30","35",2009,30,3.36298495787927,"Estado","stable",3.36298495787927,3.36298495787927,3.36298495787927,3.36298495787927,0,0,0,1,2016-11-13
"2009W30","41",2009,30,18.2492303309542,"Estado","stable",18.2492303309542,18.2492303309542,18.2492303309542,18.2492303309542,0,0,0,1,2016-11-13
"2009W30","42",2009,30,4.53879092043643,"Estado","stable",4.53879092043643,4.53879092043643,4.53879092043643,4.53879092043643,0,0,0,1,2016-11-13
"2009W30","43",2009,30,6.32006851574422,"Estado","stable",6.32006851574422,6.32006851574422,6.32006851574422,6.32006851574422,0,0,0,1,2016-11-13
"2009W30","50",2009,30,1.34581872474296,"Estado","stable",1.34581872474296,1.34581872474296,1.34581872474296,1.34581872474296,0,0,1,0,2016-11-13
"2009W30","51",2009,30,0.532745537423709,"Estado","stable",0.532745537423709,0.532745537423709,0.532745537423709,0.532745537423709,0,0,1,0,2016-11-13
"2009W30","52",2009,30,0.0990529383476352,"Estado","stable",0.0990529383476352,0.0990529383476352,0.0990529383476352,0.0990529383476352,1,0,0,0,2016-11-13
"2009W30","53",2009,30,0.983696605931927,"Estado","stable",0.983696605931927,0.983696605931927,0.983696605931927,0.983696605931927,0,0,0,1,2016-11-13
"2009W30","BR",2009,30,2.87118220666437,"País","stable",2.87118220666437,2.87118220666437,2.87118220666437,2.87118220666437,0,0,0,1,2016-11-13
"2009W30","RegC",2009,30,0.374331544413502,"Regional","stable",0.374331544413502,0.374331544413502,0.374331544413502,0.374331544413502,0,0,0,1,2016-11-13
"2009W30","RegL",2009,30,1.43295187695991,"Regional","stable",1.43295187695991,1.43295187695991,1.43295187695991,1.43295187695991,0,0,0,1,2016-11-13
"2009W30","RegN",2009,30,0.254519789945505,"Regional","stable",0.254519789945505,0.254519789945505,0.254519789945505,0.254519789945505,0,0,1,0,2016-11-13
"2009W30","RegS",2009,30,5.01548443222664,"Regional","stable",5.01548443222664,5.01548443222664,5.01548443222664,5.01548443222664,0,0,0,1,2016-11-13
"2009W31","11",2009,31,0.365718298166471,"Estado","stable",0.365718298166471,0.365718298166471,0.365718298166471,0.365718298166471,0,1,0,0,2016-11-13
"2009W31","12",2009,31,1.11090744474624,"Estado","stable",1.11090744474624,1.11090744474624,1.11090744474624,1.11090744474624,0,1,0,0,2016-11-13
"2009W31","13",2009,31,0.282928971247626,"Estado","stable",0.282928971247626,0.282928971247626,0.282928971247626,0.282928971247626,0,0,1,0,2016-11-13
"2009W31","14",2009,31,1.77395785519626,"Estado","stable",1.77395785519626,1.77395785519626,1.77395785519626,1.77395785519626,0,1,0,0,2016-11-13
"2009W31","15",2009,31,0.332373615597416,"Estado","stable",0.332373615597416,0.332373615597416,0.332373615597416,0.332373615597416,0,0,1,0,2016-11-13
"2009W31","16",2009,31,0,"Estado","stable",0,0,0,0,1,0,0,0,2016-11-13
"2009W31","17",2009,31,0.143027345398167,"Estado","stable",0.143027345398167,0.143027345398167,0.143027345398167,0.143027345398167,1,0,0,0,2016-11-13
"2009W31","21",2009,31,0.214295762132929,"Estado","stable",0.214295762132929,0.214295762132929,0.214295762132929,0.214295762132929,0,0,1,0,2016-11-13
"2009W31","22",2009,31,0.0639812048812541,"Estado","stable",0.0639812048812541,0.0639812048812541,0.0639812048812541,0.0639812048812541,1,0,0,0,2016-11-13
"2009W31","23",2009,31,0.270806314025824,"Estado","stable",0.270806314025824,0.270806314025824,0.270806314025824,0.270806314025824,0,0,0,1,2016-11-13
"2009W31","24",2009,31,0.526926077540582,"Estado","stable",0.526926077540582,0.526926077540582,0.526926077540582,0.526926077540582,0,0,1,0,2016-11-13
"2009W31","25",2009,31,0.316990869078016,"Estado","stable",0.316990869078016,0.316990869078016,0.316990869078016,0.316990869078016,0,0,1,0,2016-11-13
"2009W31","26",2009,31,0.426655265240351,"Estado","stable",0.426655265240351,0.426655265240351,0.426655265240351,0.426655265240351,0,1,0,0,2016-11-13
"2009W31","27",2009,31,0.12477419769411,"Estado","stable",0.12477419769411,0.12477419769411,0.12477419769411,0.12477419769411,1,0,0,0,2016-11-13
"2009W31","28",2009,31,0.238833689115919,"Estado","stable",0.238833689115919,0.238833689115919,0.238833689115919,0.238833689115919,0,1,0,0,2016-11-13
"2009W31","29",2009,31,0.320473264006557,"Estado","stable",0.320473264006557,0.320473264006557,0.320473264006557,0.320473264006557,0,0,0,1,2016-11-13
"2009W31","31",2009,31,1.72279437247215,"Estado","stable",1.72279437247215,1.72279437247215,1.72279437247215,1.72279437247215,0,0,0,1,2016-11-13
"2009W31","32",2009,31,1.64470302830945,"Estado","stable",1.64470302830945,1.64470302830945,1.64470302830945,1.64470302830945,0,0,0,1,2016-11-13
"2009W31","33",2009,31,6.50005648411319,"Estado","stable",6.50005648411319,6.50005648411319,6.50005648411319,6.50005648411319,0,0,0,1,2016-11-13
"2009W31","35",2009,31,6.10328294829255,"Estado","stable",6.10328294829255,6.10328294829255,6.10328294829255,6.10328294829255,0,0,0,1,2016-11-13
"2009W31","41",2009,31,45.3175116925291,"Estado","stable",45.3175116925291,45.3175116925291,45.3175116925291,45.3175116925291,0,0,0,1,2016-11-13
"2009W31","42",2009,31,11.6506288063316,"Estado","stable",11.6506288063316,11.6506288063316,11.6506288063316,11.6506288063316,0,0,0,1,2016-11-13
"2009W31","43",2009,31,7.77012752585004,"Estado","stable",7.77012752585004,7.77012752585004,7.77012752585004,7.77012752585004,0,0,0,1,2016-11-13
"2009W31","50",2009,31,2.40616075029802,"Estado","stable",2.40616075029802,2.40616075029802,2.40616075029802,2.40616075029802,0,0,0,1,2016-11-13
"2009W31","51",2009,31,1.16538086311436,"Estado","stable",1.16538086311436,1.16538086311436,1.16538086311436,1.16538086311436,0,0,0,1,2016-11-13
"2009W31","52",2009,31,0.21461469975321,"Estado","stable",0.21461469975321,0.21461469975321,0.21461469975321,0.21461469975321,0,1,0,0,2016-11-13
"2009W31","53",2009,31,4.01348215220226,"Estado","stable",4.01348215220226,4.01348215220226,4.01348215220226,4.01348215220226,0,0,0,1,2016-11-13
"2009W31","BR",2009,31,5.6013111935304,"País","stable",5.6013111935304,5.6013111935304,5.6013111935304,5.6013111935304,0,0,0,1,2016-11-13
"2009W31","RegC",2009,31,0.903970857253882,"Regional","stable",0.903970857253882,0.903970857253882,0.903970857253882,0.903970857253882,0,0,0,1,2016-11-13
"2009W31","RegL",2009,31,1.94393907844943,"Regional","stable",1.94393907844943,1.94393907844943,1.94393907844943,1.94393907844943,0,0,0,1,2016-11-13
"2009W31","RegN",2009,31,0.392098054780914,"Regional","stable",0.392098054780914,0.392098054780914,0.392098054780914,0.392098054780914,0,0,0,1,2016-11-13
"2009W31","RegS",2009,31,10.3591054595978,"Regional","stable",10.3591054595978,10.3591054595978,10.3591054595978,10.3591054595978,0,0,0,1,2016-11-13
"2009W32","11",2009,32,0.487624397555295,"Estado","stable",0.487624397555295,0.487624397555295,0.487624397555295,0.487624397555295,0,1,0,0,2016-11-13
"2009W32","12",2009,32,0.833180583559681,"Estado","stable",0.833180583559681,0.833180583559681,0.833180583559681,0.833180583559681,0,1,0,0,2016-11-13
"2009W32","13",2009,32,0.396100559746677,"Estado","stable",0.396100559746677,0.396100559746677,0.396100559746677,0.396100559746677,0,0,1,0,2016-11-13
"2009W32","14",2009,32,1.10872365949766,"Estado","stable",1.10872365949766,1.10872365949766,1.10872365949766,1.10872365949766,0,1,0,0,2016-11-13
"2009W32","15",2009,32,0.757811843562109,"Estado","stable",0.757811843562109,0.757811843562109,0.757811843562109,0.757811843562109,0,0,0,1,2016-11-13
"2009W32","16",2009,32,0.298792876777818,"Estado","stable",0.298792876777818,0.298792876777818,0.298792876777818,0.298792876777818,1,0,0,0,2016-11-13
"2009W32","17",2009,32,0.357568363495417,"Estado","stable",0.357568363495417,0.357568363495417,0.357568363495417,0.357568363495417,0,1,0,0,2016-11-13
"2009W32","21",2009,32,0.183682081828224,"Estado","stable",0.183682081828224,0.183682081828224,0.183682081828224,0.183682081828224,0,0,1,0,2016-11-13
"2009W32","22",2009,32,0.223934217084389,"Estado","stable",0.223934217084389,0.223934217084389,0.223934217084389,0.223934217084389,0,1,0,0,2016-11-13
"2009W32","23",2009,32,0.353225626990206,"Estado","stable",0.353225626990206,0.353225626990206,0.353225626990206,0.353225626990206,0,0,0,1,2016-11-13
"2009W32","24",2009,32,0.960865200221061,"Estado","stable",0.960865200221061,0.960865200221061,0.960865200221061,0.960865200221061,0,0,0,1,2016-11-13
"2009W32","25",2009,32,0.58114992664303,"Estado","stable",0.58114992664303,0.58114992664303,0.58114992664303,0.58114992664303,0,0,0,1,2016-11-13
"2009W32","26",2009,32,0.785943909653278,"Estado","stable",0.785943909653278,0.785943909653278,0.785943909653278,0.785943909653278,0,0,0,1,2016-11-13
"2009W32","27",2009,32,0.218354845964693,"Estado","stable",0.218354845964693,0.218354845964693,0.218354845964693,0.218354845964693,0,1,0,0,2016-11-13
"2009W32","28",2009,32,0.0955334756463676,"Estado","stable",0.0955334756463676,0.0955334756463676,0.0955334756463676,0.0955334756463676,1,0,0,0,2016-11-13
"2009W32","29",2009,32,0.531849246649179,"Estado","stable",0.531849246649179,0.531849246649179,0.531849246649179,0.531849246649179,0,0,0,1,2016-11-13
"2009W32","31",2009,32,2.54913469647769,"Estado","stable",2.54913469647769,2.54913469647769,2.54913469647769,2.54913469647769,0,0,0,1,2016-11-13
"2009W32","32",2009,32,2.32999595677172,"Estado","stable",2.32999595677172,2.32999595677172,2.32999595677172,2.32999595677172,0,0,0,1,2016-11-13
"2009W32","33",2009,32,5.39166534953897,"Estado","stable",5.39166534953897,5.39166534953897,5.39166534953897,5.39166534953897,0,0,0,1,2016-11-13
"2009W32","35",2009,32,5.48534931645608,"Estado","stable",5.48534931645608,5.48534931645608,5.48534931645608,5.48534931645608,0,0,0,1,2016-11-13
"2009W32","41",2009,32,47.5269754368744,"Estado","stable",47.5269754368744,47.5269754368744,47.5269754368744,47.5269754368744,0,0,0,1,2016-11-13
"2009W32","42",2009,32,18.2830169471101,"Estado","stable",18.2830169471101,18.2830169471101,18.2830169471101,18.2830169471101,0,0,0,1,2016-11-13
"2009W32","43",2009,32,5.72727709651857,"Estado","stable",5.72727709651857,5.72727709651857,5.72727709651857,5.72727709651857,0,0,0,1,2016-11-13
"2009W32","50",2009,32,2.52850790709283,"Estado","stable",2.52850790709283,2.52850790709283,2.52850790709283,2.52850790709283,0,0,0,1,2016-11-13
"2009W32","51",2009,32,1.33186384355927,"Estado","stable",1.33186384355927,1.33186384355927,1.33186384355927,1.33186384355927,0,0,0,1,2016-11-13
"2009W32","52",2009,32,0.313667638100845,"Estado","stable",0.313667638100845,0.313667638100845,0.313667638100845,0.313667638100845,0,0,1,0,2016-11-13
"2009W32","53",2009,32,7.16131129118443,"Estado","stable",7.16131129118443,7.16131129118443,7.16131129118443,7.16131129118443,0,0,0,1,2016-11-13
"2009W32","BR",2009,32,5.81211600553671,"País","stable",5.81211600553671,5.81211600553671,5.81211600553671,5.81211600553671,0,0,0,1,2016-11-13
"2009W32","RegC",2009,32,1.30219590450229,"Regional","stable",1.30219590450229,1.30219590450229,1.30219590450229,1.30219590450229,0,0,0,1,2016-11-13
"2009W32","RegL",2009,32,1.85330526289471,"Regional","stable",1.85330526289471,1.85330526289471,1.85330526289471,1.85330526289471,0,0,0,1,2016-11-13
"2009W32","RegN",2009,32,0.632860018242878,"Regional","stable",0.632860018242878,0.632860018242878,0.632860018242878,0.632860018242878,0,0,0,1,2016-11-13
"2009W32","RegS",2009,32,10.7272858426245,"Regional","stable",10.7272858426245,10.7272858426245,10.7272858426245,10.7272858426245,0,0,0,1,2016-11-13
"2009W33","11",2009,33,0.182859149083236,"Estado","stable",0.182859149083236,0.182859149083236,0.182859149083236,0.182859149083236,1,0,0,0,2016-11-13
"2009W33","12",2009,33,0.833180583559681,"Estado","stable",0.833180583559681,0.833180583559681,0.833180583559681,0.833180583559681,0,1,0,0,2016-11-13
"2009W33","13",2009,33,0.877079810867641,"Estado","stable",0.877079810867641,0.877079810867641,0.877079810867641,0.877079810867641,0,0,0,1,2016-11-13
"2009W33","14",2009,33,1.77395785519626,"Estado","stable",1.77395785519626,1.77395785519626,1.77395785519626,1.77395785519626,0,1,0,0,2016-11-13
"2009W33","15",2009,33,1.38267424088525,"Estado","stable",1.38267424088525,1.38267424088525,1.38267424088525,1.38267424088525,0,0,0,1,2016-11-13
"2009W33","16",2009,33,0.896378630333453,"Estado","stable",0.896378630333453,0.896378630333453,0.896378630333453,0.896378630333453,0,1,0,0,2016-11-13
"2009W33","17",2009,33,0.286054690796333,"Estado","stable",0.286054690796333,0.286054690796333,0.286054690796333,0.286054690796333,1,0,0,0,2016-11-13
"2009W33","21",2009,33,0.168375241675872,"Estado","stable",0.168375241675872,0.168375241675872,0.168375241675872,0.168375241675872,0,0,1,0,2016-11-13
"2009W33","22",2009,33,0.191943614643762,"Estado","stable",0.191943614643762,0.191943614643762,0.191943614643762,0.191943614643762,0,1,0,0,2016-11-13
"2009W33","23",2009,33,0.200161188627783,"Estado","stable",0.200161188627783,0.200161188627783,0.200161188627783,0.200161188627783,0,0,1,0,2016-11-13
"2009W33","24",2009,33,0.929869548601027,"Estado","stable",0.929869548601027,0.929869548601027,0.929869548601027,0.929869548601027,0,0,0,1,2016-11-13
"2009W33","25",2009,33,0.58114992664303,"Estado","stable",0.58114992664303,0.58114992664303,0.58114992664303,0.58114992664303,0,0,0,1,2016-11-13
"2009W33","26",2009,33,0.965588231859741,"Estado","stable",0.965588231859741,0.965588231859741,0.965588231859741,0.965588231859741,0,0,0,1,2016-11-13
"2009W33","27",2009,33,0.280741944811749,"Estado","stable",0.280741944811749,0.280741944811749,0.280741944811749,0.280741944811749,0,1,0,0,2016-11-13
"2009W33","28",2009,33,0.191066951292735,"Estado","stable",0.191066951292735,0.191066951292735,0.191066951292735,0.191066951292735,1,0,0,0,2016-11-13
"2009W33","29",2009,33,0.354566164432786,"Estado","stable",0.354566164432786,0.354566164432786,0.354566164432786,0.354566164432786,0,0,0,1,2016-11-13
"2009W33","31",2009,33,3.03993076770522,"Estado","stable",3.03993076770522,3.03993076770522,3.03993076770522,3.03993076770522,0,0,0,1,2016-11-13
"2009W33","32",2009,33,1.94623191683285,"Estado","stable",1.94623191683285,1.94623191683285,1.94623191683285,1.94623191683285,0,0,0,1,2016-11-13
"2009W33","33",2009,33,3.65706453441436,"Estado","stable",3.65706453441436,3.65706453441436,3.65706453441436,3.65706453441436,0,0,0,1,2016-11-13
"2009W33","35",2009,33,4.46100548829638,"Estado","stable",4.46100548829638,4.46100548829638,4.46100548829638,4.46100548829638,0,0,0,1,2016-11-13
"2009W33","41",2009,33,34.3172028377036,"Estado","stable",34.3172028377036,34.3172028377036,34.3172028377036,34.3172028377036,0,0,0,1,2016-11-13
"2009W33","42",2009,33,11.6825921226727,"Estado","stable",11.6825921226727,11.6825921226727,11.6825921226727,11.6825921226727,0,0,0,1,2016-11-13
"2009W33","43",2009,33,4.33193729434128,"Estado","stable",4.33193729434128,4.33193729434128,4.33193729434128,4.33193729434128,0,0,0,1,2016-11-13
"2009W33","50",2009,33,1.83520735192222,"Estado","stable",1.83520735192222,1.83520735192222,1.83520735192222,1.83520735192222,0,0,0,1,2016-11-13
"2009W33","51",2009,33,1.0987876709364,"Estado","stable",1.0987876709364,1.0987876709364,1.0987876709364,1.0987876709364,0,0,0,1,2016-11-13
"2009W33","52",2009,33,0.941002914302534,"Estado","stable",0.941002914302534,0.941002914302534,0.941002914302534,0.941002914302534,0,0,0,1,2016-11-13
"2009W33","53",2009,33,3.30522059593127,"Estado","stable",3.30522059593127,3.30522059593127,3.30522059593127,3.30522059593127,0,0,0,1,2016-11-13
"2009W33","BR",2009,33,4.45015158286849,"País","stable",4.45015158286849,4.45015158286849,4.45015158286849,4.45015158286849,0,0,0,1,2016-11-13
"2009W33","RegC",2009,33,0.955740113396175,"Regional","stable",0.955740113396175,0.955740113396175,0.955740113396175,0.955740113396175,0,0,0,1,2016-11-13
"2009W33","RegL",2009,33,1.36732049328235,"Regional","stable",1.36732049328235,1.36732049328235,1.36732049328235,1.36732049328235,0,0,0,1,2016-11-13
"2009W33","RegN",2009,33,1.08686829219973,"Regional","stable",1.08686829219973,1.08686829219973,1.08686829219973,1.08686829219973,0,0,0,1,2016-11-13
"2009W33","RegS",2009,33,8.16448341817333,"Regional","stable",8.16448341817333,8.16448341817333,8.16448341817333,8.16448341817333,0,0,0,1,2016-11-13
"2009W34","11",2009,34,0.548577447249707,"Estado","stable",0.548577447249707,0.548577447249707,0.548577447249707,0.548577447249707,0,1,0,0,2016-11-13
"2009W34","12",2009,34,1.3886343059328,"Estado","stable",1.3886343059328,1.3886343059328,1.3886343059328,1.3886343059328,0,0,1,0,2016-11-13
"2009W34","13",2009,34,0.792201119493353,"Estado","stable",0.792201119493353,0.792201119493353,0.792201119493353,0.792201119493353,0,0,0,1,2016-11-13
"2009W34","14",2009,34,1.99570258709579,"Estado","stable",1.99570258709579,1.99570258709579,1.99570258709579,1.99570258709579,0,0,1,0,2016-11-13
"2009W34","15",2009,34,1.68845796723487,"Estado","stable",1.68845796723487,1.68845796723487,1.68845796723487,1.68845796723487,0,0,0,1,2016-11-13
"2009W34","16",2009,34,0.298792876777818,"Estado","stable",0.298792876777818,0.298792876777818,0.298792876777818,0.298792876777818,1,0,0,0,2016-11-13
"2009W34","17",2009,34,0.21454101809725,"Estado","stable",0.21454101809725,0.21454101809725,0.21454101809725,0.21454101809725,1,0,0,0,2016-11-13
"2009W34","21",2009,34,0.137761561371168,"Estado","stable",0.137761561371168,0.137761561371168,0.137761561371168,0.137761561371168,0,1,0,0,2016-11-13
"2009W34","22",2009,34,0.127962409762508,"Estado","stable",0.127962409762508,0.127962409762508,0.127962409762508,0.127962409762508,1,0,0,0,2016-11-13
"2009W34","23",2009,34,0.153064438362422,"Estado","stable",0.153064438362422,0.153064438362422,0.153064438362422,0.153064438362422,0,0,1,0,2016-11-13
"2009W34","24",2009,34,2.10770431016233,"Estado","stable",2.10770431016233,2.10770431016233,2.10770431016233,2.10770431016233,0,0,0,1,2016-11-13
"2009W34","25",2009,34,0.39623858634752,"Estado","stable",0.39623858634752,0.39623858634752,0.39623858634752,0.39623858634752,0,0,1,0,2016-11-13
"2009W34","26",2009,34,0.76348836937747,"Estado","stable",0.76348836937747,0.76348836937747,0.76348836937747,0.76348836937747,0,0,0,1,2016-11-13
"2009W34","27",2009,34,0.218354845964693,"Estado","stable",0.218354845964693,0.218354845964693,0.218354845964693,0.218354845964693,0,1,0,0,2016-11-13
"2009W34","28",2009,34,0,"Estado","stable",0,0,0,0,1,0,0,0,2016-11-13
"2009W34","29",2009,34,0.238650302983606,"Estado","stable",0.238650302983606,0.238650302983606,0.238650302983606,0.238650302983606,0,0,0,1,2016-11-13
"2009W34","31",2009,34,3.43557249859272,"Estado","stable",3.43557249859272,3.43557249859272,3.43557249859272,3.43557249859272,0,0,0,1,2016-11-13
"2009W34","32",2009,34,1.48023272547851,"Estado","stable",1.48023272547851,1.48023272547851,1.48023272547851,1.48023272547851,0,0,0,1,2016-11-13
"2009W34","33",2009,34,2.30445162442548,"Estado","stable",2.30445162442548,2.30445162442548,2.30445162442548,2.30445162442548,0,0,0,1,2016-11-13
"2009W34","35",2009,34,3.6933417841303,"Estado","stable",3.6933417841303,3.6933417841303,3.6933417841303,3.6933417841303,0,0,0,1,2016-11-13
"2009W34","41",2009,34,35.0505567613586,"Estado","stable",35.0505567613586,35.0505567613586,35.0505567613586,35.0505567613586,0,0,0,1,2016-11-13
"2009W34","42",2009,34,6.61640648260804,"Estado","stable",6.61640648260804,6.61640648260804,6.61640648260804,6.61640648260804,0,0,0,1,2016-11-13
"2009W34","43",2009,34,2.55356303666433,"Estado","stable",2.55356303666433,2.55356303666433,2.55356303666433,2.55356303666433,0,0,0,1,2016-11-13
"2009W34","50",2009,34,0.856430097563701,"Estado","stable",0.856430097563701,0.856430097563701,0.856430097563701,0.856430097563701,0,1,0,0,2016-11-13
"2009W34","51",2009,34,0.699228517868618,"Estado","stable",0.699228517868618,0.699228517868618,0.699228517868618,0.699228517868618,0,0,0,1,2016-11-13
"2009W34","52",2009,34,1.25467055240338,"Estado","stable",1.25467055240338,1.25467055240338,1.25467055240338,1.25467055240338,0,0,0,1,2016-11-13
"2009W34","53",2009,34,3.50195991711766,"Estado","stable",3.50195991711766,3.50195991711766,3.50195991711766,3.50195991711766,0,0,0,1,2016-11-13
"2009W34","BR",2009,34,3.97739079123669,"País","stable",3.97739079123669,3.97739079123669,3.97739079123669,3.97739079123669,0,0,0,1,2016-11-13
"2009W34","RegC",2009,34,0.888041855363946,"Regional","stable",0.888041855363946,0.888041855363946,0.888041855363946,0.888041855363946,0,0,0,1,2016-11-13
"2009W34","RegL",2009,34,0.98134545117865,"Regional","stable",0.98134545117865,0.98134545117865,0.98134545117865,0.98134545117865,0,0,0,1,2016-11-13
"2009W34","RegN",2009,34,1.27259894972753,"Regional","stable",1.27259894972753,1.27259894972753,1.27259894972753,1.27259894972753,0,0,0,1,2016-11-13
"2009W34","RegS",2009,34,7.4103254130614,"Regional","stable",7.4103254130614,7.4103254130614,7.4103254130614,7.4103254130614,0,0,0,1,2016-11-13
"2009W35","11",2009,35,0.731436596332943,"Estado","stable",0.731436596332943,0.731436596332943,0.731436596332943,0.731436596332943,0,0,1,0,2016-11-13
