UF,População,isoweek,corredor baixo,corredor mediano,corredor alto,Unidade da Federação
AsBSh,66931747,11,0.03675351838119713,0.04971087403408017,0.06723631113630803,Região 2
AsBSh,66931747,12,0.043014223505068575,0.06076599075006101,0.08584382864429471,Região 2
AsBSh,66931747,13,0.03646309983022098,0.05670108800377138,0.08817169675044445,Região 2
AsBSh,66931747,14,0.039774237349339124,0.06072309664841886,0.09270559820387063,Região 2
AsBSh,66931747,15,0.04470121434594018,0.06842604525883395,0.10474265046871657,Região 2
AsBSh,66931747,16,0.03766047048964958,0.06541960506274976,0.11363970420237772,Região 2
AsBSh,66931747,17,0.03254444323012701,0.06369149555980266,0.12464821038600792,Região 2
AsBSh,66931747,18,0.03525724544292379,0.0693920587508274,0.13657498642295995,Região 2
AsBSh,66931747,19,0.04225826195115239,0.08084011143358358,0.15464724091464901,Região 2
AsBSh,66931747,20,0.046673474519807814,0.08175382876989674,0.14320100629536586,Região 2
AsBSh,66931747,21,0.05129001293408354,0.08624260609480437,0.14501433477083384,Região 2
AsBSh,66931747,22,0.03857345130004976,0.07458431111014911,0.14421368263120227,Região 2
AsBSh,66931747,23,0.035097252300877714,0.07516805589379702,0.16098800494167714,Região 2
AsBSh,66931747,24,0.031261533980365436,0.06326698243721424,0.12803949637355527,Região 2
AsBSh,66931747,25,0.025639302379698983,0.05027121467551477,0.09856723039986871,Região 2
AsBSh,66931747,26,0.019691337820345226,0.04405594924298036,0.0985675367213843,Região 2
AsBSh,66931747,27,0.023277833922741457,0.051324000977895815,0.11316143439813764,Região 2
AsBSh,66931747,28,0.027249697672129362,0.05375603429258721,0.1060456250794067,Região 2
AsBSh,66931747,29,0.022412192261726298,0.04920249354732434,0.10801644671809649,Região 2
AsBSh,66931747,30,0.025969879746413786,0.0459830390548288,0.08141893229251074,Região 2
AsBSh,66931747,31,0.018383828989321314,0.04060284549023846,0.08967615303981566,Região 2
AsBSh,66931747,32,0.017876407085555164,0.04286177598080917,0.10276851670677961,Região 2
AsBSh,66931747,33,0.0186739956524841,0.042301213205903944,0.09582269761604606,Região 2
AsBSh,66931747,34,0.017107571697956684,0.03740402909922568,0.0817802443009971,Região 2
AsBSh,66931747,35,0.014060374347903169,0.034359901370255186,0.08396667065622819,Região 2
AsBSh,66931747,36,0.012355494553296724,0.03470890868221137,0.09750385439558501,Região 2
AsBSh,66931747,37,0.012628510756665604,0.034225395491527005,0.09275659807575952,Região 2
AsBSh,66931747,38,0.010939702524063443,0.031610812203234216,0.09134100730345836,Região 2
AsBSh,66931747,39,0.017385999069319,0.03651644955864673,0.07669683422003207,Região 2
AsBSh,66931747,40,0.011595674579976144,0.03042830203658059,0.07984714976636395,Região 2
AsBSh,66931747,41,0.006087143980345064,0.024651648111635387,0.09983397083790473,Região 2
AsBSh,66931747,42,0.02655737493036501,0.04550615936999239,0.07797497102168165,Região 2
AsBSh,66931747,43,0.005806267787978505,0.019693131212009787,0.06679323639470928,Região 2
AsBSh,66931747,44,0.024961002393363275,0.04096532894205609,0.06723120125083812,Região 2
AsBSh,66931747,45,0.005003579675270886,0.02164319015844036,0.09361851127294174,Região 2
AsBSh,66931747,46,0.00794712529889117,0.02350651327008728,0.06952906180979494,Região 2
AsBSh,66931747,47,0.011638723228241617,0.02747640830330211,0.0648656212923647,Região 2
AsBSh,66931747,48,0.011017700484940864,0.02463924163926376,0.055101536785086044,Região 2
AsBSh,66931747,49,0.00915774695294875,0.022002742052805963,0.05286460308738182,Região 2
